Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,72.0,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,61.3,82.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,72.4,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,64.9,80.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,81.1,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,68.1,94.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,74.0,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,69.5,78.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,69.8,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,65.1,74.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,79.4,"Las Vegas (Clark County), NV","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Nevada BRFSS - Clark County,,,,,74.6,84.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,27.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,24.0,30.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,32.1,"Long Beach, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Source: 2015 Los Angeles County Health Survey.  Note: 2015 estimates are based on self-reported data by a random sample of 8,008 Los Angeles County adults, representative of the adult population in Los Angeles County. The 95% confidence intervals (CI) represent the variability in the estimate due to sampling; the actual prevalence in the population, 95 out of 100 times sampled, would fall within the range provided.",,Originating dataset did not include gender and race estimates.,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,21.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,Does not include PI,,,12.0,33.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,23.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,11.0,41.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,35.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,22.0,51.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,32.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,Multiple Race,,,17.0,52.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,28.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,24.0,31.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,54.5,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,45.3,63.7
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,47.3,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,38.0,56.7
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,53.1,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,41.6,64.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,18.8,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, 2015, Boston Public Health Commission",,This survey is conducted every other year.,,,16.7,20.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,19.5,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, 2015, Boston Public Health Commission",,This survey is conducted every other year.,,,15.5,23.4
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,10.4,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, 2015, Boston Public Health Commission",,This survey is conducted every other year.,,,6.7,14.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,22.0,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, 2015, Boston Public Health Commission",,This survey is conducted every other year.,,,18.6,25.4
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,18.1,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, 2015, Boston Public Health Commission",,This survey is conducted every other year.,,,15.3,20.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,19.6,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, 2015, Boston Public Health Commission",,This survey is conducted every other year.,,,16.4,22.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,25.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,21.0,30.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,28.0,"Seattle, WA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,24.0,33.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,64.3,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,57.3,71.4
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,56.7,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,48.7,64.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,59.1,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,53.4,64.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,61.4,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,53.2,69.7
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,48.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,43.0,54.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,44.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,36.0,53.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,60.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,52.0,66.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,48.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,42.0,55.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,49.0,"Philadelphia, PA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",PA Eddie-->BRFSS ,,,,,41.0,56.0
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,Colorado BRFSS,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,43.3,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,23.7,62.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,55.1,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,,,,42.9,67.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,56.0,"Denver, CO","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",Colorado BRFSS,,Includes Asian/PI,,,31.3,80.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,50.3,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,42.9,57.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,60.6,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,,,,56.2,64.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Asian/PI,,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Other,,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,58.7,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,,,,52.5,64.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,62.5,"Portland (Multnomah County), OR","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,,,,56.3,68.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,49.5,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2015 NC BRFSS (Mecklenburg Sample),,,,,43.5,55.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,50.7,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2015 NC BRFSS (Mecklenburg Sample),,,,,40.3,61.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,White,51.4,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2015 NC BRFSS (Mecklenburg Sample),,,,,42.3,60.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Female,All,41.9,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2015 NC BRFSS (Mecklenburg Sample),,,,,34.9,48.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,35.1,"Indianapolis (Marion County), IN","BRFSS (or similar survey). Percnet of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",CDC Behavioral Risk Factor Surveillance System (BRFSS) data,,Data available only for odd years,,,28.7,41.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Male,All,48.6,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2015 NC BRFSS (Mecklenburg Sample),,,,,39.5,57.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,17.4,"Detroit, MI","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,"The proportion who reported that they do either moderate physical activities for at least 150 minutes per week, vigorous physical activities for at least 75 minutes per week, or an equivalent combination of moderate and vigorous physical activities and also participate in muscle strengthening activities on two or more days per week.",,,,12.8,23.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Black,40.8,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,25.6,56.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,Hispanic,,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2015,Both,All,50.9,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2015.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,47.4,54.5
