Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,6.4,"Kansas City, MO","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,5.2,"Kansas City, MO","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,7.4,"Kansas City, MO","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,4.6,"Kansas City, MO","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,8.1,"Kansas City, MO","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,2.1,"Fort Worth (Tarrant County), TX","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",National Center for Health Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,1.3,3.2
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,2.1,"Fort Worth (Tarrant County), TX","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",National Center for Health Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,1.3,3.2
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,2.1,"Fort Worth (Tarrant County), TX","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",National Center for Health Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,1.5,2.9
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,3.7,"Fort Worth (Tarrant County), TX","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",National Center for Health Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,2.6,5.2
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,,"San Diego County, CA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 17, 2018 7:06:49 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates censored where less than 5 cases were presented as data would be statistically unstable. Confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.; This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,,"San Diego County, CA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 17, 2018 7:06:49 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates censored where less than 5 cases were presented as data would be statistically unstable. Confirmed cases only. Cases include non-residents and those of unknown residence who received diagnosis while in the county.; This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,5.3,"San Diego County, CA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 17, 2018 7:06:49 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,4.3,6.6
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,3.2,"San Diego County, CA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 17, 2018 7:06:49 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,2.4,4.2
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,3.6,"San Diego County, CA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 17, 2018 7:06:49 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,2.8,4.7
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,8.4,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,7.1,9.6
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,1.1,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,0.0,2.7
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,10.8,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,6.1,15.6
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,1.8,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,0.6,3.1
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,1.1,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,0.0,3.2
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,12.8,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,10.7,15.0
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,8.7,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,6.9,10.5
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,7.9,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,6.2,9.7
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,2.9,"Minneapolis, MN","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Minnesota Vital Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,8.2,"Minneapolis, MN","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Minnesota Vital Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,15.4,"Boston, MA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Boston Resident Deaths, Massachusetts Department of Public Health (data as of December 2016)",Population denominators based on extrapolation after year 2010,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,American Indian/Alaska Native,44.1,"Minneapolis, MN","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Minnesota Vital Statistics,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,,
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,7.5,"Las Vegas (Clark County), NV","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ",Nevada Vital Records - Clark County Deaths,,"This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,5.8,9.2
Behavioral Health/Substance Abuse,"Opioid-Related Unintentional Drug Overdose Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,4.2,"San Diego County, CA","Age-adjusted rate of opioid-related mortality rate using ICD-10 codes: X40-X44 AND one or more of the following in any multiple cause of death field: T40.2, T40.3, T40.4. (Numerator = deaths; Denominator = 2010 census population). Compute rates per 100,000 age adjusted using the 2000 US standard population. ","Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death 1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Jan 17, 2018 7:06:49 PM","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates."" Non-stated ethnicities were not included in the analysis.","This indicator is not exclusive of other drugs that may be included in multiple cause of death fields, such as heroin (T40.1), cocaine (T40.5), benzodiazepines (T42.4), psychostimulants with abuse potential (T43.6), other and unspecified narcotics (T40.6), or drugs not elsewhere classified (T50.9). Morphine and heroin are metabolized similarly. This may result in the over-reporting of drug poisonings associated with the effects of opioid analgesics.",,,3.5,4.8
