Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,801.6,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,,,,782.8,820.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,American Indian/Alaska Native,,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,American Indian/Alaska Native,,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.",,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,957.1,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,,,,913.7,1002.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,316.5,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,,,,239.6,414.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,778.0,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,,,,756.2,800.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,681.9,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,,,,659.4,705.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,959.7,"Indianapolis (Marion County), IN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",MCPHD Death Certificate data,,,,,927.5,992.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,786.0,"San Diego County, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 12, 2018","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.""",,,,735.6,836.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,494.4,"San Diego County, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 12, 2018","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.""",,,,476.1,512.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,623.7,"San Diego County, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 12, 2018","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.""",,,,613.1,634.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,489.2,"San Diego County, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 12, 2018","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.""",,,,479.2,499.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,699.7,"San Diego County, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 12, 2018","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.""",,,,686.0,713.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,857.2,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,1031.8,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,648.4,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,762.4,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,701.7,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,1047.7,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,869.7,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,846.6,892.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,645.0,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,628.5,661.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,781.5,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,765.0,798.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,264.1,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,153.8,422.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,526.4,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,491.2,561.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,843.1,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,829.2,856.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,650.8,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,606.6,695.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,1017.6,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,965.8,1069.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,641.4,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,607.5,675.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,225.0,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,174.4,275.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,885.8,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,868.6,902.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,699.3,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,682.0,716.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,1008.5,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,986.3,1030.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,877.2,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,831.2,923.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,412.9,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,357.0,468.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,745.0,"Fort Worth (Tarrant County), TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",National Center for Health Statistics,,,,,731.4,758.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,1007.5,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,985.2,1029.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,712.4,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,695.8,729.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,1076.9,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,1051.7,1102.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,700.5,"San Diego County, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File 1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20 No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Jan 12, 2018","All data was pulled using the CDC WONDER mortality online query system for the specified ICD10 codes.The populations used to calculate standard age-adjusted rates are documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#2000 Standard Population.""The method used to calculate age-adjusted rates is documented here: More information:""http://wonder.cdc.gov/wonder/help/ucd.html#Age-Adjusted Rates.""",,,,687.0,714.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,742.0,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,729.1,754.9
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,360.3,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,298.3,422.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,853.4,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,798.7,908.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,712.8,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,703.0,722.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.; Bexar County level data",,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,754.3,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,734.3,774.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,619.0,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,603.5,634.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,975.7,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,924.8,1026.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,577.6,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,545.5,609.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,166.9,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,122.4,211.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,736.0,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,720.4,751.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,715.3,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,697.9,732.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,875.0,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,1130.0,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,539.0,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,521.4,557.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,403.1,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,366.2,443.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,773.8,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,755.1,792.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Multiracial,389.6,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,293.4,485.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,692.4,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,644.5,740.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,931.5,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,908.6,954.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Asian/PI,344.7,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,302.8,386.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,866.4,"Philadelphia, PA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",PA Eddie-->Vital Statistics,,,,,852.1,880.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,893.5,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","CDC, National Center for Health Statistics. Underlying Cause of Death 1999-2016 on CDC Wonder Online Database, released Dec 2017",,Bexar County level data,,,871.6,915.4
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,1054.0,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,1020.1,1088.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,1059.0,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,847.7,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,747.8,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,741.9,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,633.6,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,984.4,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,700.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,490.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,610.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,721.4,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,649.3,800.1
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,297.4,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,224.7,390.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Other,1095.3,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,784.7,1522.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,541.3,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,520.5,563.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,448.0,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990-2015, August 2016.",,,,,427.1,470.0
